stop_id,stop_code,stop_name,location_type,parent_station,stop_lon,stop_lat
9001727,Wiley Süd,Wiley Süd,1,,10.0105616667,48.3769363889
900176901,Reichenberger Straße,Reichenberger Straße,0,9001769,10.0148336206,48.369632828
900160203,Alte Siedlung,Alte Siedlung,0,9001602,9.9827620345,48.3537679035
900160202,Alte Siedlung,Alte Siedlung,0,9001602,9.98329275095,48.3540138016
900160201,Alte Siedlung,Alte Siedlung,0,9001602,9.98284333333,48.3538772222
900194202,"Pfuhl, Schulzentrum",Schulzentrum,0,9001942,10.0538429019,48.4142277265
900116302,Rathaus Jungingen,Rathaus Jungingen,0,9001163,9.98679111111,48.4428138889
900104902,Congress Centrum,Congress Centrum,0,9001049,10.0037127778,48.4008075
900104901,Congress Centrum,Congress Centrum,0,9001049,10.0034413889,48.4009261111
900116301,Rathaus Jungingen,Rathaus Jungingen,0,9001163,9.98657416667,48.4428952778
900125701,Söflinger Weinberge,Söflinger Weinberge,0,9001257,9.94197830112,48.4123193013
900165102,"Gögglingen, Zollbrücke",Zollbrücke,0,9001651,9.94103278926,48.3426596659
900165101,"Gögglingen, Zollbrücke",Zollbrücke,0,9001651,9.94167911152,48.3431526066
900154001,Hans-Lorenser-Straße,Hans-Lorenser-Straße,0,9001540,9.93803916667,48.3486775
900176601,Katholische kirche,Katholische kirche,0,9001766,10.0136552778,48.3672363889
9001903,"Offenhausen, Ortsstraße",Ortsstraße,1,,10.0225933076,48.4019202086
9001904,"Offenhausen, Grundweg",Grundweg,1,,10.0233689972,48.4035933224
900105002,Willy-Brandt-Platz,Willy-Brandt-Platz,0,9001050,10.000326512,48.4025973183
9001906,"Offenhausen, Roseggerstraße",Roseggerstraße,1,,10.023907095,48.4016493257
900139002,Kuhberg Schulzentrum,Kuhberg Schulzentrum,0,9001390,9.95639698932,48.3835689334
900139001,Kuhberg Schulzentrum,Kuhberg Schulzentrum,0,9001390,9.95454666667,48.3834022222
900105003,Willy-Brandt-Platz,Willy-Brandt-Platz,0,9001050,10.0009262683,48.40242606
900132901,Oberer Roter Berg,Oberer Roter Berg,0,9001329,9.93533703913,48.401416273
9001346,Franz-Wiedemeier-Straße,Franz-Wiedemeier-Straße,1,,9.93682218976,48.3989288398
900159101,Am Sandhaken,Am Sandhaken,0,9001591,9.96127027778,48.3645494444
9001345,Fünf-Bäume-Weg,Fünf-Bäume-Weg,1,,9.9488075,48.3964088889
9001342,Clarissenstraße,Clarissenstraße,1,,9.95335416667,48.3988663889
9001343,Sportplatz TSG,Sportplatz TSG,1,,9.94463140127,48.3978372965
9001340,Riedwiesenweg,Riedwiesenweg,1,,9.94547761087,48.4018002736
9001341,St.-Jakob-Straße,St.-Jakob-Straße,1,,9.95007625206,48.4004850973
900120005,Eselsberg Hasenkopf,Eselsberg Hasenkopf,0,9001200,9.96284301666,48.4145314156
900120004,Eselsberg Hasenkopf,Eselsberg Hasenkopf,0,9001200,9.96260638889,48.4143275
900196102,"Burlafingen, Bahnhof",Bahnhof,0,9001961,10.0691028372,48.4107661706
900120001,Eselsberg Hasenkopf,Eselsberg Hasenkopf,0,9001200,9.9631871052,48.414611486
9001220,Bahnhof Söflingen,Bahnhof Söflingen,1,,9.95906777778,48.4030652778
900120002,Eselsberg Hasenkopf,Eselsberg Hasenkopf,0,9001200,9.96355122249,48.414106157
900163302,Saulgauer Straße,Saulgauer Straße,0,9001633,9.96829681316,48.3483189455
900163301,Saulgauer Straße,Saulgauer Straße,0,9001633,9.96843515115,48.348256985
900163502,Reutlinger Straße,Reutlinger Straße,0,9001635,9.97003861111,48.3544880556
900116501,Fichtenstraße,Fichtenstraße,0,9001165,9.99107971546,48.4493588555
900193301,"Pfuhl, Leipheimer Straße",Leipheimer Straße,0,9001933,10.0468780253,48.4072909187
900134001,Riedwiesenweg,Riedwiesenweg,0,9001340,9.94514027778,48.4018511111
900134002,Riedwiesenweg,Riedwiesenweg,0,9001340,9.94547761087,48.4018002736
900138301,Gewerbeschulen Königstraße,Gewerbeschulen Königstraße,0,9001383,9.96168472222,48.3848927778
900193601,"Pfuhl, Altes Rathaus",Altes Rathaus,0,9001936,10.0397775,48.4102293721
900160501,Kapelle,Kapelle,0,9001605,9.98341803787,48.3604833168
900160502,Kapelle,Kapelle,0,9001605,9.98425383069,48.3605566074
900193602,"Pfuhl, Altes Rathaus",Altes Rathaus,0,9001936,10.0398470447,48.4102186556
900193802,"Pfuhl, Stauffenbergstraße",Stauffenbergstraße,0,9001938,10.0306792512,48.4056831876
900193801,"Pfuhl, Stauffenbergstraße",Stauffenbergstraße,0,9001938,10.0303686111,48.4056091667
900134901,Jägerstraße,Jägerstraße,0,9001349,9.95564888889,48.4001677778
900150101,Liststraße,Liststraße,0,9001501,9.94912912415,48.3696934041
900100802,Hauptbahnhof,Hauptbahnhof,0,9001008,9.98416128745,48.3993656011
900100801,Hauptbahnhof,Hauptbahnhof,0,9001008,9.98422768554,48.3993311097
9001081,Eichberg,Eichberg,1,,10.0053641667,48.4228113889
9001080,Eugen-Bolz-Straße,Eugen-Bolz-Straße,1,,10.0173578287,48.4200736483
9001083,Alfred-Delp-Weg,Alfred-Delp-Weg,1,,10.0132138889,48.423425
9001082,Eichberg Nord,Eichberg Nord,1,,10.0070377046,48.4261468646
900105112,Staufenring,Staufenring,0,9001051,10.0042073,48.403492429
9001087,Egertweg,Egertweg,1,,10.012325834,48.4256026171
900105111,Staufenring,Staufenring,0,9001051,10.0043627291,48.4035150353
9001539,Ernst-Abbe-Straße,Ernst-Abbe-Straße,1,,9.92857846657,48.3528266438
900134902,Jägerstraße,Jägerstraße,0,9001349,9.9555025,48.4001313889
900177202,Danziger Straße,Danziger Straße,0,9001772,10.0112925864,48.3707523285
900177201,Danziger Straße,Danziger Straße,0,9001772,10.0112894444,48.370815
9001532,Siemensstraße,Siemensstraße,1,,9.95496038139,48.3621457678
900100201,Rathaus Ulm,Rathaus Ulm,0,9001002,9.99286568236,48.3974951256
9001534,Voithstraße,Voithstraße,1,,9.95602666667,48.3675952778
900100202,Rathaus Ulm,Rathaus Ulm,0,9001002,9.99413044726,48.3976179276
900160801,Ostermahdweg,Ostermahdweg,0,9001608,9.99091222222,48.3654222222
900160802,Ostermahdweg,Ostermahdweg,0,9001608,9.99054416667,48.3645825
900174302,Neue Hochschule,Neue Hochschule,0,9001743,10.0091933333,48.3795605556
900174301,Neue Hochschule,Neue Hochschule,0,9001743,10.00869,48.3795288889
900133202,Maienweg,Maienweg,0,9001332,9.94866416667,48.3896572222
900141403,"Einsingen, Kirche",Kirche,0,9001414,9.89513055556,48.3539038889
900141404,"Einsingen, Kirche",Kirche,0,9001414,9.89498611111,48.3543452778
900133201,Maienweg,Maienweg,0,9001332,9.94861055556,48.3897572222
900109998,SWU Betriebshof,SWU Betriebshof,0,9001099,9.9677802616,48.3963827982
900109999,SWU Betriebshof,SWU Betriebshof,0,9001099,9.96826583333,48.3963811111
900150604,Benzstraße,Benzstraße,0,9001506,9.94174260472,48.3656715372
9001265,Veltlinerweg,Veltlinerweg,1,,9.95134768892,48.4097678384
900134501,Fünf-Bäume-Weg,Fünf-Bäume-Weg,0,9001345,9.94859952698,48.3965491568
900150601,Benzstraße,Benzstraße,0,9001506,9.94248593467,48.3664752158
900150602,Benzstraße,Benzstraße,0,9001506,9.9425324138,48.3664318766
900150603,Benzstraße,Benzstraße,0,9001506,9.9417950013,48.3656817894
900116101,Franzenhauserweg,Franzenhauserweg,0,9001161,9.98545388889,48.42873
9001404,Erbacher Straße,Erbacher Straße,1,,9.93984951928,48.3670106241
900116102,Franzenhauserweg,Franzenhauserweg,0,9001161,9.98558283039,48.4293234864
9001401,Häberlinweg,Häberlinweg,1,,9.94098546786,48.3731129639
9001400,Rathausstraße,Rathausstraße,1,,9.93589861111,48.3718797222
9001403,Eisenbahnstraße,Eisenbahnstraße,1,,9.93708611111,48.3701763889
9001015,Herdbrücke,Herdbrücke,1,,9.99576366159,48.3964447058
9001012,Keplerstraße,Keplerstraße,1,,9.992616374,48.4055853947
900187105,Lessingstraße,Lessingstraße,0,9001871,10.0256,48.3969
9001010,Theater,Theater,1,,9.98784333333,48.4011683333
9001011,Justizgebäude,Justizgebäude,1,,9.99283222222,48.4019797222
900129701,Sulzbachweg,Sulzbachweg,0,9001297,9.95970926534,48.3890117125
9001001,Steinerne Brücke,Steinerne Brücke,1,,9.98858400295,48.3971605101
900187104,Lessingstraße,Lessingstraße,0,9001871,10.0246694444,48.3967305556
900170004,ZUP,ZUP,0,9001700,10.0029812307,48.3918779665
900126102,Traminerweg,Traminerweg,0,9001261,9.95702237212,48.411531048
900121802,Lupferbrücke,Lupferbrücke,0,9001218,9.95667798863,48.403585522
900121801,Lupferbrücke,Lupferbrücke,0,9001218,9.95687222222,48.4035777778
9001002,Rathaus Ulm,Rathaus Ulm,1,,9.99413044726,48.3976179276
900131011,Sonnenstraße,Sonnenstraße,0,9001310,9.95776475111,48.3945859776
900131012,Sonnenstraße,Sonnenstraße,0,9001310,9.95846507487,48.3946647344
900124801,Hochschule Eselsberg,Hochschule Eselsberg,0,9001248,9.93782611111,48.4187752778
900105202,Donaustadion,Donaustadion,0,9001052,10.0074894444,48.4049786111
900130011,Söflingen,Söflingen,0,9001300,9.95500564155,48.3948493386
900124802,Hochschule Eselsberg,Hochschule Eselsberg,0,9001248,9.93825861111,48.4187294444
900125402,Lise-Meitner-Straße,Lise-Meitner-Straße,0,9001254,9.93525472222,48.4187977778
900125401,Lise-Meitner-Straße,Lise-Meitner-Straße,0,9001254,9.93493578946,48.4187576869
900172702,Wiley Süd,Wiley Süd,0,9001727,10.0105616667,48.3769363889
9001163,Rathaus Jungingen,Rathaus Jungingen,1,,9.98679111111,48.4428138889
900105201,Donaustadion,Donaustadion,0,9001052,10.0076333333,48.4049875
9001249,Science Park II,Science Park II,1,,9.93680416667,48.4243511111
9001605,Kapelle,Kapelle,1,,9.98425383069,48.3605566074
900107411,Haslacher Weg,Haslacher Weg,0,9001074,10.0139492571,48.4302437164
900134602,Franz-Wiedemeier-Straße,Franz-Wiedemeier-Straße,0,9001346,9.93682218976,48.3989288398
900135203,Theodor-Heuss-Platz,Theodor-Heuss-Platz,0,9001352,9.96860765348,48.3949049835
900134601,Franz-Wiedemeier-Straße,Franz-Wiedemeier-Straße,0,9001346,9.93661111111,48.3989925
900116202,Albstraße,Albstraße,0,9001162,9.98619888889,48.4352952778
900116201,Albstraße,Albstraße,0,9001162,9.98589666667,48.4344702778
900105302,Wohnpark Friedrichsau,Wohnpark Friedrichsau,0,9001053,10.0089784204,48.4084236123
900105301,Wohnpark Friedrichsau,Wohnpark Friedrichsau,0,9001053,10.0089967551,48.4085071475
9001710,Rathaus Neu-Ulm,Rathaus Neu-Ulm,1,,10.000725,48.3950422222
9001713,Augsburger Tor,Augsburger Tor,1,,10.0041002778,48.3982772222
900138202,Egginer Weg,Egginer Weg,0,9001382,9.96394722222,48.3854344444
9001714,Kasernstraße,Kasernstraße,1,,10.0070268319,48.396610748
900107201,Mecklenburgweg,Mecklenburgweg,0,9001072,10.0247669471,48.4345082117
900138201,Egginer Weg,Egginer Weg,0,9001382,9.96435944444,48.3853802778
9001719,Waldeck,Waldeck,1,,10.0096522222,48.3944741667
9001651,"Gögglingen, Zollbrücke",Zollbrücke,1,,9.94103278926,48.3426596659
9001652,"Gögglingen, Hoher Berg",Hoher Berg,1,,9.93918539538,48.3385041572
9001653,"Gögglingen, Riedlenstraße",Riedlenstraße,1,,9.936715,48.33487
900159401,Firma Seeberger,Firma Seeberger,0,9001594,9.95065385988,48.3585383886
900140402,Erbacher Straße,Erbacher Straße,0,9001404,9.93984951928,48.3670106241
900140401,Erbacher Straße,Erbacher Straße,0,9001404,9.93983388889,48.3671238889
900159402,Firma Seeberger,Firma Seeberger,0,9001594,9.95179305556,48.3592152778
900196202,"Burlafingen, Dorfplatz",Dorfplatz,0,9001962,10.0681,48.4152633333
900170007,ZUP,ZUP,0,9001700,10.0033645183,48.3922840909
9001301,Ottiliengasse,Ottiliengasse,1,,9.95551138889,48.3966844444
900176902,Reichenberger Straße,Reichenberger Straße,0,9001769,10.01521,48.3689986111
900131111,Königstraße,Königstraße,0,9001311,9.96123083333,48.3944605556
9001300,Söflingen,Söflingen,1,,9.95500564155,48.3948493386
900131112,Königstraße,Königstraße,0,9001311,9.96109037988,48.3945197924
900132301,Gleißelstetten,Gleißelstetten,0,9001323,9.94797472222,48.3880691667
900124501,Kliniken Wissenschaftsstadt,Kliniken Wissenschaftsstadt,0,9001245,9.94950638889,48.4234533333
900124502,Kliniken Wissenschaftsstadt,Kliniken Wissenschaftsstadt,0,9001245,9.95003472222,48.4235488889
900132302,Gleißelstetten,Gleißelstetten,0,9001323,9.94709583333,48.3877536111
900135201,Theodor-Heuss-Platz,Theodor-Heuss-Platz,0,9001352,9.96844681403,48.3946701012
900113101,"Mähringen, Ulmer Steige",Ulmer Steige,0,9001131,9.94406694444,48.4353838889
9001871,Lessingstraße,Lessingstraße,1,,10.0256,48.3969
900167204,"Donaustetten, Illerkirchberger Str.",Illerkirchberger Str.,0,9001672,9.93190295138,48.3281559544
900170501,Amtsgericht,Amtsgericht,0,9001705,9.99372994554,48.3913664017
900167203,"Donaustetten, Illerkirchberger Str.",Illerkirchberger Str.,0,9001672,9.93195332529,48.3281099032
9001170,Edith-Stein-Ring,Edith-Stein-Ring,1,,9.99286557963,48.4397694243
900103101,Frauensteige,Frauensteige,0,9001031,9.99039027003,48.409656455
900123202,Lehrer Tal,Lehrer Tal,0,9001232,9.97379099135,48.4064681029
900123201,Lehrer Tal,Lehrer Tal,0,9001232,9.97678081344,48.4066053146
900105012,Willy-Brandt-Platz,Willy-Brandt-Platz,0,9001050,10.000326512,48.4025973183
900105011,Willy-Brandt-Platz,Willy-Brandt-Platz,0,9001050,10.0017094441,48.4027036897
900116702,Donau-Iller-Werkstätten,Donau-Iller-Werkstätten,0,9001167,9.98591111111,48.4469527778
900116701,Donau-Iller-Werkstätten,Donau-Iller-Werkstätten,0,9001167,9.98461527778,48.4473261111
9001006,Gänsturm,Gänsturm,1,,10.0009855556,48.3987147222
9001574,IVECO,IVECO,1,,9.92920539234,48.35964537
900101002,Theater,Theater,0,9001010,9.98784333333,48.4011683333
900101003,Theater,Theater,0,9001010,9.98717151987,48.4016255087
900101004,Theater,Theater,0,9001010,9.98706333333,48.4014022222
900143102,"Ermingen, Allewind",Allewind,0,9001431,9.89145972222,48.3764644444
900143101,"Ermingen, Allewind",Allewind,0,9001431,9.8937479127,48.3766009705
900108712,Egertweg,Egertweg,0,9001087,10.012325834,48.4256026171
900108711,Egertweg,Egertweg,0,9001087,10.0124314596,48.4258340463
900107902,Eichenplatz,Eichenplatz,0,9001079,10.0032022222,48.4191294444
900107901,Eichenplatz,Eichenplatz,0,9001079,10.0041419444,48.4201566667
900190402,"Offenhausen, Grundweg",Grundweg,0,9001904,10.0233689972,48.4035933224
900190401,"Offenhausen, Grundweg",Grundweg,0,9001904,10.0228328547,48.4035835209
900174401,Washingtonallee,Washingtonallee,0,9001744,10.0111294444,48.3798902778
900154902,Ratiopharm,Ratiopharm,0,9001549,9.93852939873,48.3600745905
9001052,Donaustadion,Donaustadion,1,,10.006926029,48.4051008226
9001053,Wohnpark Friedrichsau,Wohnpark Friedrichsau,1,,10.0089784204,48.4084236123
9001050,Willy-Brandt-Platz,Willy-Brandt-Platz,1,,10.000326512,48.4025973183
9001051,Staufenring,Staufenring,1,,10.0042073,48.403492429
900105901,Steinhövelstraße,Steinhövelstraße,0,9001059,10.0051766667,48.4110986111
9001054,Donauhalle,Donauhalle,1,,10.0112344444,48.4121075
900105902,Steinhövelstraße,Steinhövelstraße,0,9001059,10.0027597222,48.4096161111
9001058,Ostplatz,Ostplatz,1,,10.0018527778,48.4057136111
9001059,Steinhövelstraße,Steinhövelstraße,1,,10.0027597222,48.4096161111
900116401,Schwarzenbergstraße,Schwarzenbergstraße,0,9001164,9.98693638889,48.4488636111
900101501,Herdbrücke,Herdbrücke,0,9001015,9.99587202863,48.3965206673
900135011,Ehinger Tor,Ehinger Tor,0,9001350,9.98108048888,48.3946892647
900196802,"Burlafingen, Schule",Schule,0,9001968,10.0697605959,48.4120414445
900135012,Ehinger Tor,Ehinger Tor,0,9001350,9.98100965138,48.3946650882
900140002,Rathausstraße,Rathausstraße,0,9001400,9.93589861111,48.3718797222
900140001,Rathausstraße,Rathausstraße,0,9001400,9.93642974077,48.3719114166
900170502,Amtsgericht,Amtsgericht,0,9001705,9.99491941102,48.3920265606
9001171,Margarete-Steiff-Weg,Margarete-Steiff-Weg,1,,9.9963755883,48.4413734648
900122002,Bahnhof Söflingen,Bahnhof Söflingen,0,9001220,9.95906777778,48.4030652778
900122001,Bahnhof Söflingen,Bahnhof Söflingen,0,9001220,9.95861027778,48.4031027778
900108002,Eugen-Bolz-Straße,Eugen-Bolz-Straße,0,9001080,10.018511982,48.4211716914
900108001,Eugen-Bolz-Straße,Eugen-Bolz-Straße,0,9001080,10.0178351523,48.4205068601
900135102,Blücherstraße,Blücherstraße,0,9001351,9.9736839315,48.3938570147
900135101,Blücherstraße,Blücherstraße,0,9001351,9.97298422726,48.393850575
900160101,Oberer Wirt,Oberer Wirt,0,9001601,9.98546972222,48.3558266667
900160102,Oberer Wirt,Oberer Wirt,0,9001601,9.98638805556,48.3565363889
900110101,Mähringer Straße,Mähringer Straße,0,9001101,9.96734722222,48.432175
900116502,Fichtenstraße,Fichtenstraße,0,9001165,9.99082036879,48.4494479065
900125702,Söflinger Weinberge,Söflinger Weinberge,0,9001257,9.94200555123,48.4122282331
900104603,Wilhelmsburgkaserne,Wilhelmsburgkaserne,0,9001046,9.98381,48.4180494444
9001025,Frauenstraße,Frauenstraße,1,,9.99276500394,48.4067645159
9001020,Karlstraße,Karlstraße,1,,9.98775101227,48.4043652852
9001240,Universität Süd,Universität Süd,1,,9.95599422615,48.4218187432
900163401,Tannenplatz Zentrum,Tannenplatz Zentrum,0,9001634,9.97305177338,48.3510214474
900163402,Tannenplatz Zentrum,Tannenplatz Zentrum,0,9001634,9.9729123332,48.3514827219
900124602,Universität West,Universität West,0,9001246,9.94733972222,48.4214508333
900170101,Adenauerbrücke,Adenauerbrücke,0,9001701,9.98855388889,48.3887511111
900170103,Adenauerbrücke,Adenauerbrücke,0,9001701,9.98958583333,48.3885097222
9001594,Firma Seeberger,Firma Seeberger,1,,9.95179305556,48.3592152778
900124601,Universität West,Universität West,0,9001246,9.94696429044,48.4213560144
9001591,Am Sandhaken,Am Sandhaken,1,,9.96127027778,48.3645494444
9001590,Kastbrücke,Kastbrücke,1,,9.96269251148,48.3617774966
9001451,"Harthausen, Kirche",Kirche,1,,9.91417379583,48.3906768206
900173302,Riedstraße,Riedstraße,0,9001733,10.0099077778,48.3879094444
900173301,Riedstraße,Riedstraße,0,9001733,10.0102282291,48.3879694159
900132101,Schongauer Weg,Schongauer Weg,0,9001321,9.94841222222,48.3934766667
900102001,Karlstraße,Karlstraße,0,9001020,9.98758580726,48.404228829
900108312,Alfred-Delp-Weg,Alfred-Delp-Weg,0,9001083,10.0132138889,48.423425
900108311,Alfred-Delp-Weg,Alfred-Delp-Weg,0,9001083,10.0131539729,48.4234821276
900102002,Karlstraße,Karlstraße,0,9001020,9.98775101227,48.4043652852
900136601,Beim B'scheid,Beim B'scheid,0,9001366,9.97391066386,48.4018145845
900136602,Beim B'scheid,Beim B'scheid,0,9001366,9.97413395406,48.4017151758
900107301,Thüringenweg,Thüringenweg,0,9001073,10.0207188352,48.433487946
900107302,Thüringenweg,Thüringenweg,0,9001073,10.0200066241,48.4333194643
9001621,Fischerhauser Weg,Fischerhauser Weg,1,,9.9764650735,48.3605534532
9001620,Erenlauh,Erenlauh,1,,9.97106682646,48.3585890566
9001939,"Pfuhl, Trissionplatz",Trissionplatz,1,,10.0330472559,48.4068330489
9001938,"Pfuhl, Stauffenbergstraße",Stauffenbergstraße,1,,10.0306792512,48.4056831876
900100101,Steinerne Brücke,Steinerne Brücke,0,9001001,9.98820111111,48.3971741667
9001934,"Pfuhl, Kirchstraße",Kirchstraße,1,,10.0422013889,48.4078952778
9001937,"Pfuhl, Platzgasse",Platzgasse,1,,10.0350533333,48.4081933333
9001936,"Pfuhl, Altes Rathaus",Altes Rathaus,1,,10.0398470447,48.4102186556
9001933,"Pfuhl, Leipheimer Straße",Leipheimer Straße,1,,10.0468780253,48.4072909187
900173602,Wiley Club,Wiley Club,0,9001736,10.0077774432,48.3809226844
900173601,Wiley Club,Wiley Club,0,9001736,10.0077385505,48.3812933755
9001333,Torstraße,Torstraße,1,,9.95191863516,48.3951680667
9001332,Maienweg,Maienweg,1,,9.94866416667,48.3896572222
9001331,Auf der Laue,Auf der Laue,1,,9.94884179721,48.3950423002
900133101,Auf der Laue,Auf der Laue,0,9001331,9.94815815269,48.394919932
900133102,Auf der Laue,Auf der Laue,0,9001331,9.94884179721,48.3950423002
9001232,Lehrer Tal,Lehrer Tal,1,,9.97379099135,48.4064681029
9001339,Am Roten Berg,Am Roten Berg,1,,9.94046444444,48.4008133333
9001246,Universität West,Universität West,1,,9.94733972222,48.4214508333
900165204,"Gögglingen, Hoher Berg",Hoher Berg,0,9001652,9.93918539538,48.3385041572
900107412,Haslacher Weg,Haslacher Weg,0,9001074,10.0137956697,48.4301167126
900165203,"Gögglingen, Hoher Berg",Hoher Berg,0,9001652,9.93915034132,48.3387033712
900176701,Allgäuer Straße,Allgäuer Straße,0,9001767,10.0136081164,48.3639008467
900176702,Allgäuer Straße,Allgäuer Straße,0,9001767,10.0130763259,48.3638942064
900101001,Theater,Theater,0,9001010,9.98798937783,48.4011655841
900100601,Gänsturm,Gänsturm,0,9001006,10.0010308333,48.3988852778
900100602,Gänsturm,Gänsturm,0,9001006,10.0009855556,48.3987147222
900103002,Kliniken Michelsberg,Kliniken Michelsberg,0,9001030,9.99227080756,48.4112798567
900159001,Kastbrücke,Kastbrücke,0,9001590,9.96287966771,48.3619661222
900159002,Kastbrücke,Kastbrücke,0,9001590,9.96269251148,48.3617774966
9001528,Gasthof Donautal,Gasthof Donautal,1,,9.95528008464,48.375096512
900103001,Kliniken Michelsberg,Kliniken Michelsberg,0,9001030,9.99214667144,48.4113492858
900117301,Auf dem Hart,Auf dem Hart,0,9001173,9.98678250189,48.4389486461
900117302,Auf dem Hart,Auf dem Hart,0,9001173,9.98758034357,48.4392170356
9001248,Hochschule Eselsberg,Hochschule Eselsberg,1,,9.93825861111,48.4187294444
9001247,Manfred-Börner-Straße,Manfred-Börner-Straße,1,,9.94318055556,48.4199694444
900173901,Donauklinik,Donauklinik,0,9001739,9.99348796068,48.3932697959
9001245,Kliniken Wissenschaftsstadt,Kliniken Wissenschaftsstadt,1,,9.95003472222,48.4235488889
9001244,Staudingerstraße,Staudingerstraße,1,,9.95263466339,48.424373648
9001241,Botanischer Garten,Botanischer Garten,1,,9.95681694444,48.4247744444
900158601,DEUTZ AG,DEUTZ AG,0,9001586,9.93361926937,48.3616025705
900150301,Heuweg,Heuweg,0,9001503,9.95201027778,48.3645816667
900141204,"Einsingen, Ensostraße",Ensostraße,0,9001412,9.90539861111,48.3525736111
900141203,"Einsingen, Ensostraße",Ensostraße,0,9001412,9.90596222222,48.3525047222
900158602,DEUTZ AG,DEUTZ AG,0,9001586,9.93283333333,48.3616647222
900134101,St.-Jakob-Straße,St.-Jakob-Straße,0,9001341,9.94929861111,48.4008497222
900134102,St.-Jakob-Straße,St.-Jakob-Straße,0,9001341,9.95007625206,48.4004850973
900150302,Heuweg,Heuweg,0,9001503,9.95211722222,48.3648516667
900157402,IVECO,IVECO,0,9001574,9.92920539234,48.35964537
900157401,IVECO,IVECO,0,9001574,9.92957083333,48.3598280556
900152801,Gasthof Donautal,Gasthof Donautal,0,9001528,9.95576217269,48.3750625901
900152802,Gasthof Donautal,Gasthof Donautal,0,9001528,9.95528008464,48.375096512
900171002,Rathaus Neu-Ulm,Rathaus Neu-Ulm,0,9001710,10.000725,48.3950422222
900171001,Rathaus Neu-Ulm,Rathaus Neu-Ulm,0,9001710,10.00067917,48.3951289216
900125502,Heilmeyersteige,Heilmeyersteige,0,9001255,9.95074722809,48.4135118652
9002763,"Arnegg, Bildstöckle",Bildstöckle,1,,9.8743,48.4133777778
900150201,Daimlerstraße,Daimlerstraße,0,9001502,9.95298194444,48.3671175
900150202,Daimlerstraße,Daimlerstraße,0,9001502,9.9527225,48.3664561111
9001729,Meininger Allee,Meininger Allee,1,,10.0084520807,48.3948874315
9001412,"Einsingen, Ensostraße",Ensostraße,1,,9.90539861111,48.3525736111
9001413,"Einsingen, Hirsch",Hirsch,1,,9.90016222222,48.3528394444
9001414,"Einsingen, Kirche",Kirche,1,,9.89498611111,48.3543452778
9002761,"Arnegg, Gasthof Blautal",Gasthof Blautal,1,,9.8797309517,48.4154131788
9001061,Albecker Steige,Albecker Steige,1,,10.0038788889,48.4140025
9001060,Safranberg,Safranberg,1,,10.0017741667,48.4129013889
900120202,Multscherschule,Multscherschule,0,9001202,9.96772277778,48.4085138889
900120201,Multscherschule,Multscherschule,0,9001202,9.96774222222,48.4086658333
900100502,Haus der Begegnung,Haus der Begegnung,0,9001005,9.99824719008,48.3976644802
900155501,Firma Wieland,Firma Wieland,0,9001555,9.94512388889,48.3561608333
900155502,Firma Wieland,Firma Wieland,0,9001555,9.94423055556,48.3565972222
900100501,Haus der Begegnung,Haus der Begegnung,0,9001005,9.99810779209,48.39774424
9001225,Bleicher Hag,Bleicher Hag,1,,9.97187972222,48.4060236111
900104801,Örlinger Straße,Örlinger Straße,0,9001048,10.0016213889,48.4087463889
900100811,Hauptbahnhof,Hauptbahnhof,0,9001008,9.98422768554,48.3993311097
900100812,Hauptbahnhof,Hauptbahnhof,0,9001008,9.98416128745,48.3993656011
900130001,Söflingen,Söflingen,0,9001300,9.95500564155,48.3948493386
900130002,Söflingen,Söflingen,0,9001300,9.95512533575,48.3949750652
900107001,Ostpreußenweg,Ostpreußenweg,0,9001070,10.030616941,48.4341552953
900125802,Sonnenfeld,Sonnenfeld,0,9001258,9.93726861111,48.4141425
9001297,Sulzbachweg,Sulzbachweg,1,,9.95966484134,48.3889319114
900134202,Clarissenstraße,Clarissenstraße,0,9001342,9.95335416667,48.3988663889
900105311,Wohnpark Friedrichsau,Wohnpark Friedrichsau,0,9001053,10.0089967551,48.4085071475
900105312,Wohnpark Friedrichsau,Wohnpark Friedrichsau,0,9001053,10.0089784204,48.4084236123
900134201,Clarissenstraße,Clarissenstraße,0,9001342,9.9532925,48.3989511111
900150701,Boschstraße,Boschstraße,0,9001507,9.95389611111,48.3701791667
900193401,"Pfuhl, Kirchstraße",Kirchstraße,0,9001934,10.0422013889,48.4078952778
900150702,Boschstraße,Boschstraße,0,9001507,9.95438944444,48.3711908333
9002728,"Herrlingen, Bahnhof",Bahnhof,1,,9.89788886521,48.4183524772
9001222,Beringerbrücke,Beringerbrücke,1,,9.96633590244,48.4046054226
900139104,Oberer Kuhberg,Oberer Kuhberg,0,9001391,9.95300833333,48.3818425
9001708,Petrusplatz,Petrusplatz,1,,9.99827484398,48.3945860356
9001706,Schützenstraße,Schützenstraße,1,,9.9974875,48.3936061111
9001707,Donaucenter,Donaucenter,1,,9.99717743073,48.394403149
9001704,Illerbrücke,Illerbrücke,1,,9.98958527778,48.3727016667
9001705,Amtsgericht,Amtsgericht,1,,9.99491941102,48.3920265606
9001702,Donaubad,Donaubad,1,,9.98689277778,48.3850519444
9001703,Jakobsruhe,Jakobsruhe,1,,9.98946910199,48.3818580858
9001700,ZUP,ZUP,1,,10.0028572149,48.392008323
9001701,Adenauerbrücke,Adenauerbrücke,1,,9.98958583333,48.3885097222
